meal_id,food_name,grams,ingredient_role,is_primary
MEAL-0337,"Egg, fresh, raw, yolk",100.0,protein,true
MEAL-0337,"Spinach, raw",80.0,veg,false
MEAL-0337,Oats,120.0,grain,false
MEAL-0338,Oats,120.0,grain,true
MEAL-0338,"Cocoa, unsweetened, dry powder",8.0,extra,false
MEAL-0338,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0338,"Bananas, raw",90.0,fruit,false
MEAL-0339,"Ginger root, raw",8.0,extra,true
MEAL-0339,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0339,Oats,120.0,grain,false
MEAL-0339,"Bananas, raw",90.0,fruit,false
MEAL-0340,"Lentils, raw",150.0,protein_veg,true
MEAL-0340,"Spinach, raw",80.0,veg,false
MEAL-0340,Oats,120.0,grain,false
MEAL-0341,"Fish, raw, pink, salmon",90.0,protein,true
MEAL-0341,"Bread, rye",120.0,grain,false
MEAL-0341,"Avocados, Florida, raw",90.0,fruit,false
MEAL-0342,"Beets, raw",80.0,veg,true
MEAL-0342,"Blueberries, raw",90.0,fruit,false
MEAL-0342,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0342,Oats,120.0,grain,false
MEAL-0343,"Apricots, raw",90.0,fruit,true
MEAL-0343,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0343,Oats,120.0,grain,false
MEAL-0344,"Cocoa, unsweetened, dry powder",8.0,extra,true
MEAL-0344,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0344,"Quinoa, cooked",120.0,grain,false
MEAL-0344,"Spinach, raw",80.0,veg,false
MEAL-0345,"Ginger root, raw",8.0,extra,true
MEAL-0345,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0345,"Quinoa, cooked",120.0,grain,false
MEAL-0345,"Spinach, raw",80.0,veg,false
MEAL-0346,"Chickpeas (garbanzo beans, bengal gram), raw, mature seeds",150.0,protein_veg,true
MEAL-0346,"Beets, raw",80.0,veg,false
MEAL-0346,"Quinoa, cooked",120.0,grain,false
MEAL-0347,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,true
MEAL-0347,"Quinoa, cooked",120.0,grain,false
MEAL-0347,"Spinach, raw",80.0,veg,false
MEAL-0348,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,true
MEAL-0348,"Quinoa, cooked",120.0,grain,false
MEAL-0348,"Spinach, raw",80.0,veg,false
MEAL-0349,"Seeds, roasted and toasted, whole, sesame seeds",20.0,nut,true
MEAL-0349,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0349,"Quinoa, cooked",120.0,grain,false
MEAL-0349,"Spinach, raw",80.0,veg,false
MEAL-0089,Millet flour,120.0,grain,false
MEAL-0089,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0089,"Bananas, raw",90.0,fruit,false
MEAL-0090,"Buckwheat groats, dry, roasted",120.0,grain,true
MEAL-0090,"Bananas, raw",90.0,fruit,false
MEAL-0090,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0091,"Beans, raw, mature seeds, black",150.0,protein_veg,true
MEAL-0091,"Tortillas, corn, ready-to-bake or -fry",120.0,grain,false
MEAL-0091,"Avocados, Florida, raw",90.0,fruit,false
MEAL-0092,"Bananas, raw",90.0,fruit,true
MEAL-0092,"Cocoa, unsweetened, dry powder",8.0,extra,false
MEAL-0092,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0092,"Quinoa, cooked",120.0,grain,false
MEAL-0093,"Chickpeas (garbanzo beans, bengal gram), raw, mature seeds",150.0,protein_veg,true
MEAL-0093,"Quinoa, cooked",120.0,grain,false
MEAL-0093,"Spinach, raw",80.0,veg,false
MEAL-0094,"Yogurt, nonfat, plain, Greek",150.0,dairy,true
MEAL-0094,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0094,"Quinoa, cooked",120.0,grain,false
MEAL-0094,"Spinach, raw",80.0,veg,false
MEAL-0095,"Bananas, raw",90.0,fruit,true
MEAL-0095,"Nuts, english, walnuts",20.0,nut,false
MEAL-0095,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0095,"Quinoa, cooked",120.0,grain,false
MEAL-0096,"Nuts, almonds",20.0,nut,true
MEAL-0096,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0096,"Quinoa, cooked",120.0,grain,false
MEAL-0096,"Spinach, raw",80.0,veg,false
MEAL-0097,"Seeds, without salt, roasted, pumpkin and squash seed kernels",20.0,nut,true
MEAL-0097,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0097,"Quinoa, cooked",120.0,grain,false
MEAL-0097,"Spinach, raw",80.0,veg,false
MEAL-0098,"Bananas, raw",90.0,fruit,true
MEAL-0098,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0098,"Quinoa, cooked",120.0,grain,false
MEAL-0099,"Beans, raw, mature seeds, black",150.0,protein_veg,true
MEAL-0099,"Sweet potato, unprepared, raw",80.0,veg,false
MEAL-0099,"Potatoes, skin, raw",80.0,veg,false
MEAL-0099,"Quinoa, cooked",120.0,grain,false
MEAL-0100,"Rice, raw, long-grain, brown",120.0,grain,true
MEAL-0100,"Chickpeas (garbanzo beans, bengal gram), raw, mature seeds",150.0,protein_veg,false
MEAL-0100,"Spinach, raw",80.0,veg,false
MEAL-0101,"Ground turkey, raw",120.0,protein,true
MEAL-0101,"Tortillas, corn, ready-to-bake or -fry",120.0,grain,false
MEAL-0101,"Sweet potato, unprepared, raw",80.0,veg,false
MEAL-0101,"Potatoes, skin, raw",80.0,veg,false
MEAL-0102,"Barley, hulled",120.0,grain,true
MEAL-0102,"Mushrooms, raw, white",80.0,veg,false
MEAL-0102,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0103,"Chickpeas (garbanzo beans, bengal gram), raw, mature seeds",150.0,protein_veg,true
MEAL-0103,"Quinoa, cooked",120.0,grain,false
MEAL-0103,"Spinach, raw",80.0,veg,false
MEAL-0104,"Lentils, raw",150.0,protein_veg,true
MEAL-0104,"Bread, rye",120.0,grain,false
MEAL-0104,"Spinach, raw",80.0,veg,false
MEAL-0105,"Rice, raw, long-grain, brown",120.0,grain,true
MEAL-0105,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0105,"Spinach, raw",80.0,veg,false
MEAL-0106,"Rice, raw, long-grain, brown",120.0,grain,true
MEAL-0106,"Bananas, raw",90.0,fruit,false
MEAL-0106,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0107,"Sweet potato, unprepared, raw",80.0,veg,true
MEAL-0107,"Potatoes, skin, raw",80.0,veg,false
MEAL-0107,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0107,"Quinoa, cooked",120.0,grain,false
MEAL-0108,"Rice, raw, long-grain, brown",120.0,grain,true
MEAL-0108,"Fish, raw, pink, salmon",90.0,protein,false
MEAL-0108,"Broccoli, raw",80.0,veg,false
MEAL-0109,"Chicken, raw, ground",120.0,protein,true
MEAL-0109,"Chickpeas (garbanzo beans, bengal gram), raw, mature seeds",150.0,protein_veg,false
MEAL-0109,"Quinoa, cooked",120.0,grain,false
MEAL-0109,"Spinach, raw",80.0,veg,false
MEAL-0110,"Rice, enriched, raw, medium-grain, white",120.0,grain,true
MEAL-0110,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0110,"Spinach, raw",80.0,veg,false
MEAL-0111,"Beans, raw, mature seeds, black",150.0,protein_veg,true
MEAL-0111,"Quinoa, cooked",120.0,grain,false
MEAL-0111,"Spinach, raw",80.0,veg,false
MEAL-0112,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,true
MEAL-0112,"Rice noodles, cooked",120.0,grain,false
MEAL-0112,"Spinach, raw",80.0,veg,false
MEAL-0113,"Egg, fresh, raw, yolk",100.0,protein,true
MEAL-0113,"Spinach, raw",80.0,veg,false
MEAL-0113,Oats,120.0,grain,false
MEAL-0114,Oats,120.0,grain,true
MEAL-0114,"Cocoa, unsweetened, dry powder",8.0,extra,false
MEAL-0114,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0114,"Bananas, raw",90.0,fruit,false
MEAL-0115,"Ginger root, raw",8.0,extra,true
MEAL-0115,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0115,Oats,120.0,grain,false
MEAL-0115,"Bananas, raw",90.0,fruit,false
MEAL-0116,"Lentils, raw",150.0,protein_veg,true
MEAL-0116,"Spinach, raw",80.0,veg,false
MEAL-0116,Oats,120.0,grain,false
MEAL-0117,"Fish, raw, pink, salmon",90.0,protein,true
MEAL-0117,"Bread, rye",120.0,grain,false
MEAL-0117,"Avocados, Florida, raw",90.0,fruit,false
MEAL-0118,"Beets, raw",80.0,veg,true
MEAL-0118,"Blueberries, raw",90.0,fruit,false
MEAL-0118,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0118,Oats,120.0,grain,false
MEAL-0119,"Apricots, raw",90.0,fruit,true
MEAL-0119,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0119,Oats,120.0,grain,false
MEAL-0120,"Cocoa, unsweetened, dry powder",8.0,extra,true
MEAL-0120,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0120,"Quinoa, cooked",120.0,grain,false
MEAL-0120,"Spinach, raw",80.0,veg,false
MEAL-0121,"Ginger root, raw",8.0,extra,true
MEAL-0121,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0121,"Quinoa, cooked",120.0,grain,false
MEAL-0121,"Spinach, raw",80.0,veg,false
MEAL-0122,"Chickpeas (garbanzo beans, bengal gram), raw, mature seeds",150.0,protein_veg,true
MEAL-0122,"Beets, raw",80.0,veg,false
MEAL-0122,"Quinoa, cooked",120.0,grain,false
MEAL-0123,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,true
MEAL-0123,"Quinoa, cooked",120.0,grain,false
MEAL-0123,"Spinach, raw",80.0,veg,false
MEAL-0124,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,true
MEAL-0124,"Quinoa, cooked",120.0,grain,false
MEAL-0124,"Spinach, raw",80.0,veg,false
MEAL-0125,"Seeds, roasted and toasted, whole, sesame seeds",20.0,nut,true
MEAL-0125,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0125,"Quinoa, cooked",120.0,grain,false
MEAL-0125,"Spinach, raw",80.0,veg,false
MEAL-0126,"Spinach, raw",80.0,veg,true
MEAL-0126,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0126,"Quinoa, cooked",120.0,grain,false
MEAL-0127,"Lentils, raw",150.0,protein_veg,true
MEAL-0127,"Kale, raw",80.0,veg,false
MEAL-0127,"Quinoa, cooked",120.0,grain,false
MEAL-0128,"Fish, raw, pink, salmon",90.0,protein,true
MEAL-0128,"Rice, enriched, raw, medium-grain, white",120.0,grain,false
MEAL-0128,"Spinach, raw",80.0,veg,false
MEAL-0129,"Chickpeas (garbanzo beans, bengal gram), raw, mature seeds",150.0,protein_veg,true
MEAL-0129,"Spinach, raw",80.0,veg,false
MEAL-0129,"Quinoa, cooked",120.0,grain,false
MEAL-0130,"Beef, raw, ground, grass-fed",120.0,protein,true
MEAL-0130,"Broccoli, raw",80.0,veg,false
MEAL-0130,"Quinoa, cooked",120.0,grain,false
MEAL-0131,"Fish, drained solids with bone, canned in oil, Atlantic, sardine",90.0,protein,true
MEAL-0131,"Quinoa, cooked",120.0,grain,false
MEAL-0131,"Spinach, raw",80.0,veg,false
MEAL-0132,"Beans, raw, mature seeds, black",150.0,protein_veg,true
MEAL-0132,"Quinoa, cooked",120.0,grain,false
MEAL-0132,"Spinach, raw",80.0,veg,false
MEAL-0133,"Chicken, raw, all classes, liver",120.0,protein,true
MEAL-0133,"Bread, rye",120.0,grain,false
MEAL-0133,"Spinach, raw",80.0,veg,false
MEAL-0134,"Lamb, raw, ground",120.0,protein,true
MEAL-0134,"Lentils, raw",150.0,protein_veg,false
MEAL-0134,"Quinoa, cooked",120.0,grain,false
MEAL-0134,"Spinach, raw",80.0,veg,false
MEAL-0135,"Fish, raw, pink, salmon",90.0,protein,true
MEAL-0135,"Sweet potato, unprepared, raw",80.0,veg,false
MEAL-0135,"Potatoes, skin, raw",80.0,veg,false
MEAL-0135,"Quinoa, cooked",120.0,grain,false
MEAL-0136,"Beef, raw, ground, grass-fed",120.0,protein,true
MEAL-0136,"Cocoa, unsweetened, dry powder",8.0,extra,false
MEAL-0136,"Quinoa, cooked",120.0,grain,false
MEAL-0136,"Spinach, raw",80.0,veg,false
MEAL-0137,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,true
MEAL-0137,"Rice noodles, cooked",120.0,grain,false
MEAL-0137,"Mushrooms, raw, white",80.0,veg,false
MEAL-0138,"Chicken, raw, ground",120.0,protein,true
MEAL-0138,"Chicken, raw, all classes, liver",120.0,protein,false
MEAL-0138,"Bread, rye",120.0,grain,false
MEAL-0138,"Spinach, raw",80.0,veg,false
MEAL-0139,"Game meat, raw, deer",120.0,protein,true
MEAL-0139,"Beef, raw, ground, grass-fed",120.0,protein,false
MEAL-0139,"Cabbage, raw",80.0,veg,false
MEAL-0139,"Quinoa, cooked",120.0,grain,false
MEAL-0140,"Mollusks, raw, blue, mussel",90.0,protein,true
MEAL-0140,"Quinoa, cooked",120.0,grain,false
MEAL-0140,"Spinach, raw",80.0,veg,false
MEAL-0141,Oats,120.0,grain,true
MEAL-0141,"Blueberries, raw",90.0,fruit,false
MEAL-0141,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0142,"Ground turkey, raw",120.0,protein,true
MEAL-0142,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0142,Oats,120.0,grain,false
MEAL-0142,"Bananas, raw",90.0,fruit,false
MEAL-0143,"Blueberries, raw",90.0,fruit,true
MEAL-0143,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0143,Oats,120.0,grain,false
MEAL-0144,Oats,120.0,grain,true
MEAL-0144,"Quinoa, cooked",120.0,grain,false
MEAL-0144,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0144,"Bananas, raw",90.0,fruit,false
MEAL-0145,"Yogurt, nonfat, plain, Greek",150.0,dairy,true
MEAL-0145,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0145,Oats,120.0,grain,false
MEAL-0145,"Bananas, raw",90.0,fruit,false
MEAL-0146,"Egg, fresh, raw, yolk",100.0,protein,true
MEAL-0146,Oats,120.0,grain,false
MEAL-0146,"Bananas, raw",90.0,fruit,false
MEAL-0147,"Cheese, with vegetables, cottage",150.0,dairy,true
MEAL-0147,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0147,Oats,120.0,grain,false
MEAL-0147,"Bananas, raw",90.0,fruit,false
MEAL-0148,"Egg, fresh, raw, yolk",100.0,protein,true
MEAL-0148,"Tomatoes, raw, green",80.0,veg,false
MEAL-0148,"Quinoa, cooked",120.0,grain,false
MEAL-0149,"Blueberries, raw",90.0,fruit,true
MEAL-0149,"Nuts, almonds",20.0,nut,false
MEAL-0149,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0149,"Quinoa, cooked",120.0,grain,false
MEAL-0150,"Chicken, raw, ground",120.0,protein,true
MEAL-0150,"Quinoa, cooked",120.0,grain,false
MEAL-0150,"Spinach, raw",80.0,veg,false
MEAL-0151,"Edamame, prepared, frozen",150.0,protein_veg,true
MEAL-0151,"Quinoa, cooked",120.0,grain,false
MEAL-0151,"Spinach, raw",80.0,veg,false
MEAL-0152,"Egg, fresh, raw, yolk",100.0,protein,true
MEAL-0152,"Quinoa, cooked",120.0,grain,false
MEAL-0152,"Spinach, raw",80.0,veg,false
MEAL-0153,"Ground turkey, raw",120.0,protein,true
MEAL-0153,"Quinoa, cooked",120.0,grain,false
MEAL-0153,"Spinach, raw",80.0,veg,false
MEAL-0154,"Fish, raw, bluefin, fresh, tuna",90.0,protein,true
MEAL-0154,"Rice, enriched, raw, medium-grain, white",120.0,grain,false
MEAL-0154,"Spinach, raw",80.0,veg,false
MEAL-0155,"Chicken, raw, ground",120.0,protein,true
MEAL-0155,"Quinoa, cooked",120.0,grain,false
MEAL-0155,"Spinach, raw",80.0,veg,false
MEAL-0156,"Fish, raw, bluefin, fresh, tuna",90.0,protein,true
MEAL-0156,"Quinoa, cooked",120.0,grain,false
MEAL-0156,"Spinach, raw",80.0,veg,false
MEAL-0157,"Ground turkey, raw",120.0,protein,true
MEAL-0157,"Tortillas, corn, ready-to-bake or -fry",120.0,grain,false
MEAL-0157,"Avocados, Florida, raw",90.0,fruit,false
MEAL-0158,"Egg, fresh, raw, yolk",100.0,protein,true
MEAL-0158,"Rice, enriched, raw, medium-grain, white",120.0,grain,false
MEAL-0158,"Spinach, raw",80.0,veg,false
MEAL-0159,"Chicken, raw, ground",120.0,protein,true
MEAL-0159,"Cheese, hard, parmesan",30.0,dairy,false
MEAL-0159,"Quinoa, cooked",120.0,grain,false
MEAL-0159,"Spinach, raw",80.0,veg,false
MEAL-0160,"Crustaceans, raw (not previously frozen), shrimp",90.0,protein,true
MEAL-0160,"Rice noodles, cooked",120.0,grain,false
MEAL-0160,"Spinach, raw",80.0,veg,false
MEAL-0161,"Chicken, raw, ground",120.0,protein,true
MEAL-0161,"Quinoa, cooked",120.0,grain,false
MEAL-0161,"Spinach, raw",80.0,veg,false
MEAL-0162,"Beef, raw, ground, grass-fed",120.0,protein,true
MEAL-0162,"Asparagus, raw",80.0,veg,false
MEAL-0162,"Quinoa, cooked",120.0,grain,false
MEAL-0163,"Chicken, raw, ground",120.0,protein,true
MEAL-0163,"Nuts, raw, cashew nuts",20.0,nut,false
MEAL-0163,"Quinoa, cooked",120.0,grain,false
MEAL-0163,"Spinach, raw",80.0,veg,false
MEAL-0164,"Fish, raw, Atlantic, cod",90.0,protein,true
MEAL-0164,"Couscous, dry",120.0,grain,false
MEAL-0164,"Spinach, raw",80.0,veg,false
MEAL-0165,"Ground turkey, raw",120.0,protein,true
MEAL-0165,"Pasta, cooked, whole-wheat",120.0,grain,false
MEAL-0165,"Spinach, raw",80.0,veg,false
MEAL-0166,"Crustaceans, raw (not previously frozen), shrimp",90.0,protein,true
MEAL-0166,"Quinoa, cooked",120.0,grain,false
MEAL-0166,"Spinach, raw",80.0,veg,false
MEAL-0167,"Chicken, raw, ground",120.0,protein,true
MEAL-0167,"Sweet potato, unprepared, raw",80.0,veg,false
MEAL-0167,"Potatoes, skin, raw",80.0,veg,false
MEAL-0167,"Quinoa, cooked",120.0,grain,false
MEAL-0168,"Fish, raw, pink, salmon",90.0,protein,true
MEAL-0168,"Pasta, cooked, whole-wheat",120.0,grain,false
MEAL-0168,"Spinach, raw",80.0,veg,false
MEAL-0169,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,true
MEAL-0169,Oats,120.0,grain,false
MEAL-0169,"Bananas, raw",90.0,fruit,false
MEAL-0170,"Bread, rye",120.0,grain,true
MEAL-0170,"Seeds, without salt, roasted, pumpkin and squash seed kernels",20.0,nut,false
MEAL-0170,"Avocados, Florida, raw",90.0,fruit,false
MEAL-0170,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0171,Oats,120.0,grain,true
MEAL-0171,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0171,"Bananas, raw",90.0,fruit,false
MEAL-0172,"Fish, raw, pink, salmon",90.0,protein,true
MEAL-0172,"Bagels, wheat",120.0,grain,false
MEAL-0172,"Bananas, raw",90.0,fruit,false
MEAL-0173,"Egg, fresh, raw, yolk",100.0,protein,true
MEAL-0173,"Spinach, raw",80.0,veg,false
MEAL-0173,"Mushrooms, raw, white",80.0,veg,false
MEAL-0173,Oats,120.0,grain,false
MEAL-0174,"Bread, rye",120.0,grain,true
MEAL-0174,"Seeds, without salt, roasted, pumpkin and squash seed kernels",20.0,nut,false
MEAL-0174,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0174,"Bananas, raw",90.0,fruit,false
MEAL-0175,"Crustaceans, raw (not previously frozen), shrimp",90.0,protein,true
MEAL-0175,"Egg, fresh, raw, yolk",100.0,protein,false
MEAL-0175,Oats,120.0,grain,false
MEAL-0175,"Bananas, raw",90.0,fruit,false
MEAL-0176,"Mushrooms, raw, white",80.0,veg,true
MEAL-0176,"Tofu, prepared with calcium sulfate, firm, raw",150.0,protein_veg,false
MEAL-0176,"Quinoa, cooked",120.0,grain,false
MEAL-0081,"Peppers, raw, green, sweet",80.0,veg,true
MEAL-0193,"Peppers, raw, green, sweet",80.0,veg,true
MEAL-0305,"Peppers, raw, green, sweet",80.0,veg,true
MEAL-0417,"Peppers, raw, green, sweet",80.0,veg,true
